% Model,TEC_discharge_model_013.mph
% Version,COMSOL 5.5.0.359
% Date,"Mar 23 2021, 11:22"
% Table,Simulation Data - 
% Time (s),"Current_Out_Probe (pt. 5) (No parameters) (1/m), Point: 4",SoC cell (No parameters) (m^4),Ah cell (No parameters) (m^4),"Cell voltage (5,t) (No parameters) (1), Point: 4","OCP NE [V] (No parameters) (1), Point: 1","OCP PE [V] (No parameters) (1), Point: 4",Max cell temperature [K] (No parameters) (1)
0,11.545612155644584,0.9999999994621696,6.413845693036243E-9,4.004561150548278,0.11148736825884031,4.305143485564759,298.00000000000006
1,11.545568018723078,0.9997311161941127,0.003206929425488193,3.9890578730813746,0.11160220268346392,4.292163277834011,298.00000000000006
2,11.545539318020795,0.9994622329235161,0.006413852467357282,3.982704633012993,0.11162795025270178,4.28681067084251,298.00000000000006
3,11.545517422575724,0.9991933496540324,0.009620775495823936,3.97798543565968,0.11165010208226574,4.282888368300404,298.00000000000006
4,11.545497558025982,0.9989244663856601,0.012827698510903936,3.973687816202033,0.11167753960523258,4.279431742942057,298.00000000000006
5,11.545479291871946,0.9986555831173805,0.016034621524929644,3.9699330360106653,0.11171117880665572,4.276468618667148,298.00000000000006
6,11.545462499056661,0.998386699848935,0.019241544540892445,3.966536958834271,0.11176345936105252,4.2738443547493326,298.00000000000006
7,11.54544704763423,0.998117816580363,0.022448467558392894,3.9634258610789104,0.11186080197297472,4.271477914443078,298.00000000000006
8,11.545432688863254,0.9978489333221937,0.025655390451777987,3.9605601579574636,0.11198612714000665,4.2693161079364135,298.00000000000006
9,11.545419257065713,0.9975800500637333,0.02886231334868302,3.9579045593665727,0.11212532834929057,4.267321815811977,298.00000000000006
10,11.545406443241665,0.9973111667974631,0.0320692363387138,3.955396057720428,0.11227107524685574,4.265440538915117,298.00000000000006
11,11.545394346053596,0.9970422835321449,0.03527615931733507,3.9530397444157845,0.11241408341110931,4.263678679919797,298.00000000000006
12,11.545382956580182,0.9967734002646634,0.03848308232188255,3.9508216024820912,0.11254843079237832,4.262026437144817,298.00000000000006
13,11.545372249086824,0.9965045169953539,0.041690005348157075,3.94872508445159,0.11267020991374957,4.260471210555986,298.00000000000006
14,11.545362198709942,0.9962356337254239,0.04489692838183528,3.946735385146933,0.1127766350714901,4.259002539387764,298.00000000000006
15,11.545352390079918,0.9959667504555513,0.04810385141483217,3.9448379347093447,0.11286586049723933,4.257609121436954,298.00000000000006
16,11.54534313417628,0.9956978671858985,0.05131077444522763,3.9430206807651658,0.11293648373554203,4.256281461531756,298.00000000000006
17,11.545334437887982,0.9954289838909636,0.05451769777714244,3.941270240970617,0.11298736807603697,4.255012635444341,298.00000000000006
18,11.545326305200588,0.9951601006453173,0.05772462052115711,3.9395773841273174,0.11301751875164412,4.25379704039171,298.00000000000006
19,11.545318754880558,0.9948912173478275,0.06093154388357168,3.937935074631767,0.11302613723435187,4.252629434796596,298.00000000000006
20,11.545311790807878,0.9946223340807244,0.06413846688351493,3.936333549861908,0.11302479444524086,4.251506236152387,298.00000000000006
21,11.545305427235556,0.9943534508125553,0.06734538989617223,3.9347698384389345,0.11302156333828857,4.250423989503857,298.00000000000006
22,11.545299673533627,0.994084567552669,0.07055231281006018,3.9332418167366243,0.11301678612383995,4.249379554224621,298.00000000000006
23,11.545294539652799,0.9938156842737896,0.07375923595049404,3.9317466967019463,0.11301076590146232,4.248370116439501,298.00000000000006
24,11.545290030819178,0.9935468010084152,0.0769661589298297,3.9302823586838733,0.11300377259053858,4.247393164312292,298.00000000000006
25,11.545286151678187,0.9932779177399779,0.08017308194563855,3.928848215368399,0.11299605098664589,4.24644663579943,298.00000000000006
26,11.545282903021663,0.9930090344697485,0.0833800049829569,3.9274435665959095,0.11298782080104952,4.245528394031394,298.00000000000006
27,11.545280282685257,0.9927401512010737,0.08658692800163262,3.9260663615528095,0.11297928017716692,4.244636512580558,298.00000000000006
28,11.545278284017565,0.9924712678011226,0.0897938525860484,3.924714535937317,0.1129706092828228,4.243769299498148,298.00000000000006
29,11.545277016133287,0.9922023841138972,0.09300078059673558,3.9233872108119634,0.11296197272134317,4.242925317484828,298.00000000000006
30,11.545276778371992,0.9919335016244198,0.0962076943220791,3.9220850982510447,0.11295352054194423,4.242104091775277,298.00000000000006
31,11.545277066731467,0.9916646193311398,0.09941460570744629,3.920807076281778,0.11294539347906246,4.241304844162634,298.00000000000006
32,11.545277868832711,0.9913957354467278,0.10262153606993972,3.9195524709859715,0.11293772064376582,4.2405263196537994,298.00000000000006
33,11.545279118768756,0.9911268517993919,0.10582846360486778,3.9183193788284574,0.11293061840483003,4.239767428820068,298.00000000000006
34,11.54528086090869,0.9908579687027408,0.10903538457188083,3.917105986297526,0.11292419526769354,4.239027053252874,298.00000000000006
35,11.545283104860097,0.9905890854972894,0.11224230683652431,3.915911252865769,0.11291855240534093,4.238304128106247,298.00000000000006
36,11.545285847006935,0.9903202020343794,0.11544923217183042,3.9147343189889616,0.11291378400761166,4.237597732018,298.00000000000006
37,11.545289081832765,0.9900513188930168,0.11865615367211249,3.9135734997642033,0.11290997651143724,4.23690689897,298.00000000000006
38,11.545292843597593,0.9897824358811694,0.12186307362767544,3.9124264733084475,0.11290721027362847,4.236230666272932,298.00000000000006
39,11.545297133911477,0.9895135524847055,0.1250699981704991,3.9112919114873144,0.11290556060767581,4.235568135325453,298.00000000000006
40,11.54530194084413,0.9892446691756656,0.12827692167062338,3.9101678058626965,0.11290518176247945,4.234918482325112,298.00000000000006
41,11.545307298101271,0.9889757859492292,0.13148384418557868,3.9090516178785757,0.11291259669091315,4.23428088442926,298.00000000000006
42,11.545313205155013,0.9887069028700929,0.13469076494366145,3.9079424474561253,0.11293094930506797,4.233654557949537,298.00000000000006
43,11.545319668920706,0.9884380192228441,0.1378976924775499,3.9068393593347794,0.11295896595579408,4.233038663681736,298.00000000000006
44,11.545326674247926,0.988169134587908,0.1411046317914248,3.9057418917903375,0.1129954395800873,4.23243255822771,298.00000000000006
45,11.545334172280533,0.9879002502650474,0.14431156738320453,3.904649691389232,0.11303923623622868,4.23183564527346,298.00000000000006
46,11.545342139237114,0.9876313676094678,0.14751848308963905,3.903562680304136,0.11308929272838339,4.231247346227274,298.00000000000006
47,11.545350566169947,0.9873624857602312,0.15072538917891604,3.902480176910635,0.11314461702080662,4.230667088025317,298.00000000000006
48,11.54536063750403,0.9870936035161495,0.15393229997754365,3.901402458709427,0.11320428634676204,4.230094440065551,298.00000000000006
49,11.545377883538587,0.9868247202930883,0.15713922245221335,3.900330774517394,0.11326744980958241,4.229534859478827,298.00000000000006
50,11.545394642832903,0.9865558366562859,0.16034614986150666,3.899265570297428,0.11333332055634501,4.228991308939786,298.00000000000006
51,11.545410990532014,0.9862869531221452,0.16355307604635255,3.89820600075921,0.1134011725780565,4.228461519102892,298.00000000000006
52,11.545426935319691,0.9860180697828962,0.16675999990679824,3.897151342673848,0.11347033918847503,4.227943466927969,298.00000000000006
53,11.545442442751169,0.9857491865377713,0.16996692264463142,3.896101351705522,0.11354020461844948,4.2274352810741185,298.00000000000006
54,11.545457452937416,0.9854803029472798,0.17317384950154974,3.895055535856098,0.11361020255175235,4.226935222750016,298.00000000000006
55,11.545471873656187,0.9852114191581823,0.1763807787272717,3.894013657881768,0.11367981548736575,4.22644163166233,298.00000000000006
56,11.54548561350347,0.9849425358802621,0.17958770185626272,3.8929753131115987,0.11374857289329286,4.2259529168900425,298.00000000000006
57,11.54549860298265,0.9846736529046769,0.18279462137932276,3.8919400854611674,0.1138160398303723,4.225467524826857,298.00000000000006
58,11.545510732451145,0.9844047702194612,0.18600153743919398,3.8909081597157567,0.11388181379293379,4.224983974220003,298.00000000000006
59,11.54552190936997,0.9841358885448013,0.1892084414463539,3.8898793044418807,0.11394552410612681,4.224500836466949,298.00000000000006
60,11.545532095335195,0.9838670070085944,0.19241534380224495,3.8888522707841804,0.11400682978856135,4.224016681039743,298.00000000000006
61,11.545541195933827,0.9835981242531298,0.19562226070000738,3.887827000051515,0.11406541489103435,4.223530135177268,298.00000000000006
62,11.54554912306117,0.983329239245698,0.1988292044565186,3.886803412470797,0.11412098694651383,4.223039897415634,298.00000000000006
63,11.545555774860997,0.9830603528100502,0.20203616524717175,3.8857817480674735,0.11417327301666544,4.22254474563904,298.00000000000006
64,11.545561075950724,0.982791467387203,0.2052431139582671,3.884761974717857,0.11422201863905698,4.222043523166442,298.00000000000006
65,11.54556500595384,0.9825225843578077,0.2084500341231437,3.883743023025322,0.11426698653835947,4.221535092135431,298.00000000000006
66,11.545567538581457,0.9822537028710794,0.2116569358889158,3.8827242256764185,0.11430794937403277,4.22101835517469,298.00000000000006
67,11.545568638940097,0.9819848208877027,0.21486384357810895,3.881705586103472,0.11434469308434217,4.2204923368237335,298.00000000000006
68,11.545568242072997,0.9817159378134153,0.21807076427837835,3.8806870513550002,0.1143770044580146,4.219956114781501,298.00000000000006
69,11.545566316544353,0.9814470540603567,0.22127769307423567,3.879668482395371,0.11440469026264115,4.219408886695439,298.00000000000006
70,11.54555941399716,0.9811781705947837,0.22448461844129936,3.8786498234710014,0.114429999010436,4.218849413227799,298.00000000000006
71,11.545551549107955,0.9809092872641545,0.22769154219890334,3.8776307588468484,0.1144547164587879,4.2182744527966936,298.00000000000006
