% Model,TEC_discharge_model_0026.mph
% Version,COMSOL 5.5.0.359
% Date,"Mar 23 2021, 20:24"
% Table,Simulation Data - 
% Time (s),"Current_Out_Probe (pt. 5) (No parameters) (1/m), Point: 4",SoC cell (No parameters) (m^4),Ah cell (No parameters) (m^4),"Cell voltage (5,t) (No parameters) (1), Point: 4","OCP NE [V] (No parameters) (1), Point: 1","OCP PE [V] (No parameters) (1), Point: 4",Max cell temperature [K] (No parameters) (1)
0,11.543718305791439,0.9999999994621698,6.413846216625085E-9,4.042649168465685,0.11148736868012106,4.3051434537473625,298.00000000000006
1,11.544050633263367,0.9997311161948298,0.003206929416836699,4.024051668232791,0.11161012922091017,4.287337814052101,298.00000000000006
2,11.544120673549504,0.999462232927466,0.006413852420130619,4.016784929028697,0.11163920785089576,4.280580164328571,298.00000000000006
3,11.544165310091746,0.9991933496600746,0.009620775423554342,4.011154043627395,0.1116707975119853,4.275487512358973,298.00000000000006
4,11.544194727905111,0.9989244663926705,0.012827698427159657,4.006632254711341,0.11170929824874003,4.27147500340596,298.00000000000006
5,11.544219314714079,0.9986555831252613,0.016034621430833403,4.002450351976671,0.11177795067805016,4.267889954023314,298.00000000000006
6,11.544237801552194,0.998386699857837,0.019241544434630234,3.9987159314150733,0.11190911646870255,4.26476762945072,298.00000000000006
7,11.544253287630553,0.9981178165891059,0.022448467453976616,3.9953168625680964,0.11207333306525771,4.261993744775775,298.00000000000006
8,11.544267044581446,0.9978489333215459,0.025655390459420318,3.992199155468837,0.11224914448547581,4.259493750090915,298.00000000000006
9,11.544280530962732,0.997580050054212,0.02886231346218581,3.989322778640457,0.1124223713460247,4.257214582634248,298.00000000000006
10,11.544293979863882,0.9973111667868317,0.032069236465409774,3.9866580161179326,0.1125832798230894,4.255115949727899,298.00000000000006
11,11.544307315928718,0.9970422835194424,0.03527615946884244,3.984152705332637,0.11272712492281639,4.253141268684379,298.00000000000006
12,11.544320874234904,0.9967734002520287,0.03848308247248956,3.981817711375651,0.11284648546859526,4.25129553948441,298.00000000000006
13,11.544334844585007,0.9965045169846064,0.0416900054763161,3.9796376622263603,0.11293731670767186,4.24956772267234,298.00000000000006
14,11.544349323160436,0.9962356337171607,0.04489692848028705,3.9775922309188383,0.11299721023696432,4.247944035404509,298.00000000000006
15,11.544364357946318,0.9959667504479751,0.048103851505137636,3.975662613682374,0.11302450936597017,4.24641284626828,298.00000000000006
16,11.544379931654284,0.9956978671816963,0.051310774495255076,3.9738280458622963,0.11302535966238224,4.244962600188833,298.00000000000006
17,11.544395995085061,0.9954289839146553,0.054517697494461,3.9720723822811514,0.11302174386193412,4.24358368143599,298.00000000000006
18,11.544411678884318,0.9951601006472501,0.05772462049805299,3.970387735976148,0.11301581025413036,4.2422690548268776,298.00000000000006
19,11.544427262463815,0.9948912173798017,0.06093154350214077,3.9687672685321718,0.11300812927532282,4.241014026499588,298.00000000000006
20,11.54444336638369,0.9946223341123355,0.06413846650641203,3.9672051309544156,0.11299919419075279,4.2398134456359085,298.00000000000006
21,11.54445989683804,0.994353450844868,0.06734538951073811,3.9656957139751374,0.11298942842397312,4.238662205277208,298.00000000000006
22,11.544476778444286,0.994084567577399,0.07055231251506473,3.9642339634437596,0.11297919748741954,4.237555712423946,298.00000000000006
23,11.544493960947376,0.9938156843099323,0.07375923551936905,3.962815131141866,0.11296882155332964,4.236490186314357,298.00000000000006
24,11.54451137648715,0.9935468010300635,0.07696615867157115,3.9614333650638094,0.11295857427733923,4.235461814185483,298.00000000000006
25,11.544528949654643,0.993277917868589,0.0801730804117286,3.9600842014001003,0.11294869468903722,4.234467301370461,298.00000000000006
26,11.544546594456698,0.9930090346982634,0.0833800022574144,3.958766453702882,0.11293939659293346,4.233504011587756,298.00000000000006
27,11.544564241449493,0.9927401515132833,0.0865869242779446,3.9574787671812772,0.11293087324688328,4.232569770152706,298.00000000000006
28,11.54458184003485,0.9924712682748069,0.08979384693647224,3.9562197890093365,0.11292330171899756,4.231662653592338,298.00000000000006
29,11.544599342227638,0.9922023849955399,0.09300077008154939,3.954987831331851,0.11291684417654613,4.2307807900687715,298.00000000000006
30,11.544614479687969,0.9919335017178526,0.09620769320765771,3.95378194319252,0.11291165591283987,4.229923386301101,298.00000000000006
31,11.544619917395423,0.9916646184416106,0.09941461631670777,3.9526039610980597,0.1129078819917627,4.229104003005867,298.00000000000006
32,11.544628853398207,0.9913957351664586,0.10262153941265353,3.9514491442602626,0.11290566001521388,4.228322384221929,298.00000000000006
33,11.544640729136757,0.9911268518921381,0.10582846249867438,3.9503100926052603,0.11290541594123693,4.227571380635055,298.00000000000006
34,11.544655134731505,0.9908579686183794,0.10903538557802997,3.9491793071029724,0.11291713920576593,4.226844234770785,298.00000000000006
35,11.54467181874882,0.9905890853449973,0.1122423086528617,3.948052276218078,0.11294415226740812,4.226134788440613,298.00000000000006
36,11.544690605507187,0.9903202021099765,0.11544923127017681,3.946925511694272,0.11298443132835587,4.225437381287064,298.00000000000006
37,11.544711347567143,0.9900513187580994,0.11865615528127046,3.9457955186760967,0.11303604674478097,4.2247466977984125,298.00000000000006
38,11.544733881758145,0.9897824354912876,0.12186307827770027,3.9446594578384637,0.11309717981470264,4.224057746799342,298.00000000000006
39,11.544758028096362,0.9895135522658385,0.12507000078089336,3.9435144727199174,0.11316613266924515,4.223365813068748,298.00000000000006
40,11.544783578883797,0.9892446690003752,0.12827692376126373,3.9423593586977876,0.11324132533241654,4.222666494503162,298.00000000000006
41,11.544810304990136,0.9889757857767759,0.13148384624237414,3.9411922349493995,0.11332130439310796,4.2219557050798135,298.00000000000006
42,11.544837948515115,0.9887069025286361,0.1346907690161483,3.9400125678043025,0.11340472587419982,4.2212296104668265,298.00000000000006
43,11.544866221547963,0.9884380192432337,0.13789769223437084,3.938820229275637,0.11349035252520079,4.220484691932349,298.00000000000006
44,11.544894814270513,0.9881691359578955,0.14110461545181466,3.9376154067848925,0.11357705081545555,4.219717777860474,298.00000000000006
45,11.544924165411473,0.9879002526782542,0.14431153860130336,3.936398786340971,0.11366378304997674,4.218925806921806,298.00000000000006
46,11.544955055903733,0.9876313694021199,0.14751846170896446,3.935171430358808,0.11374959487542186,4.218101650782633,298.00000000000006
47,11.544980684396455,0.9873624861271232,0.1507253848030978,3.9339374721600873,0.11383361744279229,4.217248452995828,298.00000000000006
48,11.545002008744595,0.9870936028519904,0.15393230789879944,3.9327028620432207,0.11391505171348386,4.21637302157717,298.00000000000006
49,11.545019655922152,0.9868247195762594,0.1571392310016604,3.9314729719047437,0.11399316341950774,4.2154816347125506,298.00000000000006
50,11.545034127186316,0.9865558364049174,0.1603461528595206,3.9302529788110805,0.1140672769623166,4.214580116818247,298.00000000000006
51,11.545045875070098,0.9862869530960336,0.16355307635778635,3.9290471262043267,0.1141367646864284,4.21367380955796,298.00000000000006
52,11.545055302537726,0.9860180696518077,0.16676000147028058,3.927858615736604,0.11420104484770763,4.212767577026987,298.00000000000006
53,11.545062765148964,0.9857491864383567,0.16996692383030107,3.926690243804874,0.11425957022540784,4.211865813655113,298.00000000000006
54,11.545068579030266,0.9854803032051398,0.17317384642609357,3.9255437018554495,0.11431182331169185,4.210972428500497,298.00000000000006
55,11.545073004008687,0.9852114200464721,0.17638076813277928,3.924420705726066,0.11435730877689952,4.210090951277184,298.00000000000006
56,11.545076277000906,0.9849425366645106,0.1795876925026388,3.9233218271871912,0.11439554588038256,4.209224494065773,298.00000000000006
57,11.545078590448924,0.9846736533374667,0.1827946162175176,3.9222475138157677,0.1144282317337798,4.208375867823018,298.00000000000006
58,11.545080127081594,0.9844047700839542,0.1860015390553708,3.9211973807353258,0.11445985779448374,4.207547515160302,298.00000000000006
59,11.545081034787072,0.9841358868175378,0.1892084620471251,3.9201715125679804,0.11449058361431164,4.206741594202996,298.00000000000006
60,11.545081454696536,0.9838670035841058,0.1924153846454919,3.919169538391576,0.11452042046585356,4.205960047018468,298.00000000000006
61,11.545081523902809,0.9835981203481008,0.19562230727454294,3.918190630334199,0.11454938197356723,4.205204596740389,298.00000000000006
62,11.545081388815962,0.9833292370906996,0.19882923015880194,3.9172333993393216,0.11457748224099684,4.204476775300332,298.00000000000006
63,11.545085189908535,0.9830603538216804,0.20203615318163398,3.916294565166354,0.11460473555011548,4.203771391031165,298.00000000000006
64,11.545090095398102,0.9827914705497327,0.2052430762393664,3.9153706622853317,0.11463115592246571,4.20307861447441,298.00000000000006
65,11.545095059773704,0.9825225872381118,0.2084499997703077,3.914460618833687,0.11465675724931627,4.202397838281336,298.00000000000006
66,11.54510014741144,0.9822537039469715,0.21165692305695022,3.913563694958028,0.11468155293121289,4.201728362359305,298.00000000000006
67,11.545105345034887,0.9819848207642732,0.21486384505020245,3.912679169372705,0.11470555582162666,4.201069415951013,298.00000000000006
68,11.545110635144523,0.9817159374982329,0.21807076803748254,3.9118062264073075,0.1147287786687432,4.200420225941691,298.00000000000006
69,11.5451159984196,0.9814470541883207,0.22127769154802637,3.9109443920284304,0.11475123387877559,4.199780072765948,298.00000000000006
70,11.54512142147813,0.9811781709139141,0.22448461463508784,3.910093085183181,0.11477293328236815,4.199148267933211,298.00000000000006
71,11.545126888166704,0.9809092876592114,0.22769153748717172,3.909251774356103,0.11479388829912847,4.198524148846492,298.00000000000006
72,11.545132379507704,0.9806404043805428,0.23089846062504926,3.9084200122656836,0.1148141100332431,4.197907087430859,298.00000000000006
73,11.545137876734666,0.9803715211472075,0.23410538322225444,3.9075973696469135,0.11483360943824339,4.197296484475963,298.00000000000006
